algorithm,scenario,size,digits,repetition,execution_time,memory_used_bytes
insertion_sort,random,85000,1,1,0.519126,340000
insertion_sort,random,85000,1,1,0.519742,340000
insertion_sort,random,86000,1,1,0.529246,344000
insertion_sort,random,86000,1,1,0.530982,344000
insertion_sort,random,86000,1,1,0.530999,344000
insertion_sort,random,87000,1,1,0.546663,348000
insertion_sort,random,87000,1,1,0.546296,348000
insertion_sort,random,87000,1,1,0.543623,348000
insertion_sort,random,88000,1,1,0.556909,352000
insertion_sort,random,88000,1,1,0.558504,352000
insertion_sort,random,88000,1,1,0.555930,352000
insertion_sort,random,89000,1,1,0.570656,356000
insertion_sort,random,89000,1,1,0.570944,356000
insertion_sort,random,89000,1,1,0.570175,356000
insertion_sort,random,90000,1,1,0.582298,360000
insertion_sort,random,90000,1,1,0.582305,360000
insertion_sort,random,90000,1,1,0.583547,360000
insertion_sort,random,91000,1,1,0.594966,364000
insertion_sort,random,91000,1,1,0.597720,364000
insertion_sort,random,91000,1,1,0.596487,364000
insertion_sort,random,92000,1,1,0.610822,368000
insertion_sort,random,92000,1,1,0.607940,368000
